ID;Experiment Run End;Parent Model Type;Model Type;Index ID;Index Name;Study Period Length;Test Set Size;Days Test Set;Constituent Number;Average Cross Section Size;Test Set Start Date;Test Set End Date;Total Accuracy;Top-k Accuracy Scores;Top-k Mean Daily Return;Top-k Mean Daily Excess Return;Top-k Annualized Excess Return;Top-k Annualized Return;Top-k Annualized Sharpe;Top-k Annualized Sortino;Model Configs;Total Epochs;Period Range;Study Period Start Date;Study Period End Date
32;2020-01-25T19:27:57.819086;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;992;7626;249;31;31;2001-06-26;2002-06-19;0.5077366828918457;{10: 0.5097196698188782};{10: 0.0005763093069393447};{10: 0.00044552358631577753};{10: 0.17392492727031295};{10: 0.23048892404059762};{10: 1.0915690596806362};{10: 1.4845137929323577};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 100, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 0}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 100, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 0}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-5500, -4501);1998-07-22;2002-06-19
32;2020-01-25T19:27:58.625955;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;992;7625;249;31;31;2001-06-26;2002-06-19;0.5122622950819672;{10: 0.5192386410151453};{10: 0.0008710305526030109};{10: 0.0007402448319794438};{10: 0.305243423668768};{10: 0.36811586633436066};{10: 2.563611057022463};{10: 4.262327185306747};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-5500, -4501);1998-07-22;2002-06-19
32;2020-01-25T19:27:59.113622;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;992;7625;249;31;31;2001-06-26;2002-06-19;0.513311475409836;{10: 0.5171919770773639};{10: 0.0009094863866532275};{10: 0.0007787006660296604};{10: 0.32342510030955873};{10: 0.3871708310658022};{10: 2.8304999762766605};{10: 4.96254825481523};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-5500, -4501);1998-07-22;2002-06-19
32;2020-01-25T19:27:59.849680;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier);150095;Deutscher Aktienindex (DAX) Index;992;7625;249;31;31;2001-06-26;2002-06-19;0.5105573770491804;{10: 0.49038067949242736};{10: 0.0008825234681846551};{10: 0.0007517377475610879};{10: 0.3106509475669459};{10: 0.3737831237887357};{10: 2.3258741403089314};{10: 3.181624291261122};;;(-5500, -4501);1998-07-22;2002-06-19
32;2020-01-25T19:28:17.676548;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;2002-06-20;2003-06-12;0.5013440847396851;{10: 0.5028225779533386};{10: -0.000564419773984768};{10: -0.0006796591796271118};{10: -0.21710797448477137};{10: -0.18392456444938343};{10: -1.4264345567921284};{10: -1.9993443401626387};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 100, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 0}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 100, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 0}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-5250, -4251);1999-07-14;2003-06-12
32;2020-01-25T19:28:18.161671;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;2002-06-20;2003-06-12;0.505510752688172;{10: 0.5060483870967742};{10: -0.0001068244573430496};{10: -0.00022206386298539367};{10: -0.07683922130534238};{10: -0.03772870713022791};{10: -0.5553439045156183};{10: -0.8817480510543924};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-5250, -4251);1999-07-14;2003-06-12
32;2020-01-25T19:28:18.652385;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;2002-06-20;2003-06-12;0.5048387096774194;{10: 0.5048387096774194};{10: 0.00028898907885940606};{10: 0.000173749673217062};{10: 0.06454177565882291};{10: 0.10962379964691382};{10: 0.49542321741773465};{10: 0.8605168343973958};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-5250, -4251);1999-07-14;2003-06-12
32;2020-01-25T19:28:19.240810;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier);150095;Deutscher Aktienindex (DAX) Index;994;7440;248;30;30;2002-06-20;2003-06-12;0.5001344086021505;{10: 0.5002016129032258};{10: 0.0002648853639440464};{10: 0.0001496459583017024};{10: 0.055345830343502156};{10: 0.1000395169769579};{10: 0.40542477955811973};{10: 0.6591423006919065};;;(-5250, -4251);1999-07-14;2003-06-12
32;2020-01-25T19:28:37.742976;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;993;7440;248;30;30;2003-06-13;2004-06-03;0.5;{10: 0.5066532492637634};{10: -5.275847952602588e-05};{10: -0.00016347103188727518};{10: -0.05715594587109807};{10: -0.01881431273014056};{10: -0.7075315065791645};{10: -1.171983480560806};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 100, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 0}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 100, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 0}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-5000, -4001);2000-07-04;2004-06-03
32;2020-01-25T19:28:38.223718;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;993;7440;248;30;30;2003-06-13;2004-06-03;0.5026881720430108;{10: 0.5030241935483871};{10: -0.00014918268626282715};{10: -0.0002598952386240764};{10: -0.08932978104196054};{10: -0.05229288362991391};{10: -1.1937486274900653};{10: -1.9251743753865864};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-5000, -4001);2000-07-04;2004-06-03
32;2020-01-25T19:28:38.707423;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;993;7440;248;30;30;2003-06-13;2004-06-03;0.5123655913978494;{10: 0.5129032258064516};{10: 0.00029298258364948747};{10: 0.00018227003128823817};{10: 0.06781150547973969};{10: 0.11121974585507743};{10: 0.9142182845729386};{10: 1.3306004369812514};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-5000, -4001);2000-07-04;2004-06-03
32;2020-01-25T19:28:39.298812;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier);150095;Deutscher Aktienindex (DAX) Index;993;7440;248;30;30;2003-06-13;2004-06-03;0.5001344086021505;{10: 0.5002016129032258};{10: 3.866290778431244e-05};{10: -7.204964457693691e-05};{10: -0.025605285592466442};{10: 0.014015689309970991};{10: -0.3261127687750759};{10: -0.5163683869695229};;;(-5000, -4001);2000-07-04;2004-06-03
32;2020-01-25T19:28:57.207990;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;2004-06-04;2005-05-24;0.4877786636352539;{10: 0.4836890995502472};{10: -0.00038410526518923205};{10: -0.00048624117227161727};{10: -0.16061801771362882};{10: -0.12916648163819588};{10: -3.4065891719367833};{10: -5.162528772535232};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 100, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 0}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 100, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 0}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4750, -3751);2001-06-26;2005-05-24
32;2020-01-25T19:28:58.074697;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;2004-06-04;2005-05-24;0.5089981197958635;{10: 0.5110753121224325};{10: 0.0003489548199995892};{10: 0.000246818912917204};{10: 0.09290997956690528};{10: 0.13383061174964395};{10: 1.9455658107416283};{10: 3.4684487948039333};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-4750, -3751);2001-06-26;2005-05-24
32;2020-01-25T19:28:58.559401;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;2004-06-04;2005-05-24;0.5119527262959979;{10: 0.5149013290374547};{10: 0.00022751257225607185};{10: 0.00012537666517368668};{10: 0.04616675048154817};{10: 0.08534207116824022};{10: 0.9673636653866902};{10: 1.612190895508402};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-4750, -3751);2001-06-26;2005-05-24
32;2020-01-25T19:28:59.139820;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier);150095;Deutscher Aktienindex (DAX) Index;994;7446;249;30;30;2004-06-04;2005-05-24;0.49986569970453937;{10: 0.499798630688683};{10: 0.0003449244958125099};{10: 0.00024278858873012476};{10: 0.09132579556947595};{10: 0.13218728056504547};{10: 1.9341710357813606};{10: 3.377955746500889};;;(-4750, -3751);2001-06-26;2005-05-24
33;2020-01-25T19:48:13.736457;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;993;6635;247;28;27;1992-09-18;1993-09-13;0.5110776424407959;{10: 0.5132383108139038};{10: 0.0003328184178172316};{10: 0.00014924178405951319};{10: 0.0551923087591395};{10: 0.12726539637882084};{10: 1.0845597230837307};{10: 1.9523577933895766};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 100, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 0}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 100, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 0}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-7750, -6751);1989-09-19;1993-09-13
33;2020-01-25T19:48:14.190982;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;993;6635;247;28;27;1992-09-18;1993-09-13;0.5110776186887717;{10: 0.5195519348268839};{10: 0.0002915553381108395};{10: 0.00010797870435312115};{10: 0.03963556661443479};{10: 0.1106491052152494};{10: 0.8252822253017787};{10: 1.4284589460255703};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-7750, -6751);1989-09-19;1993-09-13
33;2020-01-25T19:48:14.647761;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;993;6635;247;28;27;1992-09-18;1993-09-13;0.49751318764129615;{10: 0.5028513238289206};{10: 0.00010541801706576407};{10: -7.815861669195426e-05};{10: -0.02774600958476714};{10: 0.03867772500590094};{10: -0.6120095449122303};{10: -0.9122466188833815};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 0, 'warm_start': True};;(-7750, -6751);1989-09-19;1993-09-13
33;2020-01-25T19:48:15.315972;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier);150095;Deutscher Aktienindex (DAX) Index;993;6635;247;28;27;1992-09-18;1993-09-13;0.5077618688771666;{10: 0.4979633401221996};{10: 0.00021189597131004623};{10: 2.8319337552327918e-05};{10: 0.010246961362330831};{10: 0.07925875639784508};{10: 0.21856538100938758};{10: 0.34063236631110727};;;(-7750, -6751);1989-09-19;1993-09-13
33;2020-01-25T19:48:32.262062;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;990;6789;246;28;28;1993-09-14;1994-08-31;0.5206952691078186;{10: 0.529350757598877};{10: 0.0006753523593086837};{10: 0.0005058530120517163};{10: 0.1996874207535848};{10: 0.27512573336237867};{10: 3.1058720921906398};{10: 4.672781538094405};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 100, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 0}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 100, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 0}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-7500, -6501);1990-09-18;1994-08-31
